date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2026-01-07,us_israel_iran,2026-02-28,1309,-3.586347803133102,3.586347803133102,3.864136086388731,3.140657987697409,0.763358501933197,3.6589294852418224,0.4928085214651019,0.3670717320386234,0.694817976774303,1.2807189382807849,0.2444992710932727,168.63,1.3303174692081388
2026-01-08,us_israel_iran,2026-02-28,805,-2.927933171839233,2.927933171839233,3.1473787021912822,1.819118724936193,0.6943677014351215,3.6036463049602383,-0.2937070576126159,-0.4410224997886597,-0.0370952251051159,-0.1489474636370705,0.1176739018613515,168.63,1.3303174692081388
2026-01-09,us_israel_iran,2026-02-28,686,-3.4022400819412324,3.4022400819412324,3.882704392995034,1.872724375341844,0.7157123162299476,3.6294915804241374,0.2728808587682009,0.3880062097212705,-0.007406600383326,0.2933677206155438,0.1769656536548285,168.63,1.3303174692081388
2026-01-10,us_israel_iran,2026-02-28,253,-3.201775193017498,3.201775193017498,3.581146369604766,0.7670617592893733,0.6968118697710669,3.6224228934293374,0.033413582825742,0.0480204563330877,-0.6197600039609832,-0.0982980245045285,0.1607493500063403,168.63,1.3303174692081388
2026-01-11,us_israel_iran,2026-02-28,169,-3.142913830047199,3.142913830047199,3.5480738312366173,0.5224032356692387,0.6900221528571984,3.6067601502840807,-0.0368998287868038,0.0107334634448149,-0.7552601804867708,-0.2389983799173059,0.1248173871115834,168.63,1.3303174692081388
2026-01-12,us_israel_iran,2026-02-28,307,-3.781567071786991,3.781567071786991,4.3279033493444,1.0741191491998383,0.7213555117504661,3.67875850726478,0.7260095908743739,0.8899371511712479,-0.4497012219460344,0.4103092110301058,0.2899891113441455,168.63,1.3303174692081388
2026-01-13,us_israel_iran,2026-02-28,612,-4.296331947680703,4.296331947680703,4.632621999093509,2.164065809992899,0.7534291622257722,3.779640324610224,1.340926962404818,1.2334862915378575,0.1539481533377717,1.0749575429867828,0.5214224997356104,168.63,1.3303174692081388
2026-01-14,us_israel_iran,2026-02-28,587,-3.536703178501357,3.536703178501357,3.940645308667196,1.7238036406008828,0.7288852678129352,3.787673460332178,0.4335050539622578,0.4533305729908464,-0.0898839469607971,0.5663450763836267,0.5398513491403961,168.63,1.3303174692081388
2026-01-15,us_israel_iran,2026-02-28,616,-3.2456730742165294,3.2456730742165294,3.633561050614551,1.6432316755151208,0.6971037972172992,3.7787165787319017,0.085852222264377,0.1071143733556518,-0.1345074300530979,-0.0922485387953775,0.5193033305507337,168.63,1.3303174692081388
2026-01-16,us_israel_iran,2026-02-28,447,-3.167423914573812,3.167423914573812,3.707690756445475,1.2380925571057304,0.6883919404989338,3.7726302321837024,-0.0076210697671118,0.1906904745716825,-0.3588871951628086,-0.2727805627558296,0.5053406181250534,168.63,1.3303174692081388
