date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2022-02-25,1,0.0162716020298047,0.026807577060651604,-0.010535975030846904,-2.2538722100482698,0.0007379480422142776,0.05966660411431687,russia_ukraine_war,NASDAQ
2022-02-28,2,0.004137601983257,-0.003761877218052613,0.007899479201309614,1.689868910429155,0.008637427243523892,0.6983770162993495,russia_ukraine_war,NASDAQ
2022-03-01,3,-0.0160494245664628,-0.020120307094201942,0.004070882527739142,0.8708495391057112,0.012708309771263034,1.027527203417768,russia_ukraine_war,NASDAQ
2023-10-04,-3,0.0133777193024828,0.004226936413630188,0.009150782888852613,0.3687321422700522,0.009150782888852613,0.13936764983466365,israel_hamas_war,BTC
2023-10-05,-2,-0.0138906622558427,-0.0026145370675729105,-0.011276125188269788,-0.4543731227894269,-0.0021253422994171756,-0.03236924806999895,israel_hamas_war,BTC
2023-10-06,-1,0.0191718837881559,0.0053687647675970465,0.013803119020558852,0.556198710894926,0.011677776721141677,0.17785410458181328,israel_hamas_war,BTC
2023-10-09,0,-0.0130712511908063,-0.00020777470410035027,-0.01286347648670595,-0.5183356768043986,-0.0011856997655642736,-0.01805836634344236,israel_hamas_war,BTC
2023-10-10,1,-0.0070090060125914,0.0006707056560563223,-0.007679711668647723,-0.30945511110818813,-0.008865411434211996,-0.13502140433346055,israel_hamas_war,BTC
2023-10-11,2,-0.0190812208422717,0.0012790009663773134,-0.020360221808649014,-0.8204181320640997,-0.02922563324286101,-0.4451103112662826,israel_hamas_war,BTC
2023-10-12,3,-0.0043453816471778,-0.004974080613725009,0.000628698966547209,0.025333517316897855,-0.028596934276313803,-0.43553514174413116,israel_hamas_war,BTC
2023-10-04,-3,-0.0033487861038289,-0.0002998237979124766,-0.003048962305916424,-0.4600457164429266,-0.003048962305916424,-0.17388093677550312,israel_hamas_war,Gold
2023-10-05,-2,-0.0010453767983573,-0.0002998237979124766,-0.0007455530004448234,-0.11249350756821527,-0.003794515306361247,-0.21639948608048312,israel_hamas_war,Gold
2023-10-06,-1,0.0074586151734713,-0.0002998237979124766,0.007758438971383777,1.17063979706898,0.0039639236650225295,0.22606076790232255,israel_hamas_war,Gold
2023-10-09,0,0.010490108470351,-0.0002998237979124766,0.010789932268263476,1.628049684671959,0.014753855933286006,0.8414057090021981,israel_hamas_war,Gold
2023-10-10,1,0.0061986453697419,-0.0002998237979124766,0.006498469167654377,0.9805279974155822,0.021252325100940384,1.2120104568161714,israel_hamas_war,Gold
2023-10-11,2,0.0063206856067081,-0.0002998237979124766,0.006620509404620577,0.9989421602082916,0.02787283450556096,1.5895751039659975,israel_hamas_war,Gold
