date,event_name,event_date,GPR_custom,F3_raw,GPR,GPR_zscore,N,mean_tone,BTC,Gold,TLT,DXY,SP500,NASDAQ,VIX,fear_greed,fg_label,fear_greed_lag1
2024-05-30,israel_iran,2024-04-01,-0.1145931436986376,2.5939073648463733,130.52,0.5489294533370659,5450,-3.436655688393052,0.011577009906272178,0.001110289464388048,0.009618606562888002,-0.0036221301060789537,-0.005992957535754186,-0.010904015150558173,14.470000267028809,73.0,Greed,72.0
2024-05-31,israel_iran,2024-04-01,0.76331610491119,3.306353636569225,130.52,0.5489294533370659,5549,-4.325672301826137,-0.012860492770805693,-0.00857307357068379,0.006766908433966138,-0.00047760688527704177,0.007995824231928897,-0.00012312026443811233,12.920000076293945,73.0,Greed,73.0
2024-06-03,israel_iran,2024-04-01,-0.0493874234854573,2.6468235088948,113.09,0.1915536171619725,4774,-3.8538936212810144,0.01927284672350722,0.010151150585457774,0.012634076920435684,-0.005076384499318713,0.0011154602235352391,0.005580473135502162,13.109999656677246,73.0,Greed,73.0
2024-06-04,israel_iran,2024-04-01,-0.1160424205055365,2.592731238886424,113.09,0.1915536171619725,4629,-3.8606011542322776,0.025300225248925362,-0.009032443941432378,0.011613520817709867,-0.0002881035246518874,0.0015016810037827531,0.0016850383781543874,13.15999984741211,73.0,Greed,73.0
2024-06-05,israel_iran,2024-04-01,0.2618242864106677,2.8993799351804155,113.09,0.1915536171619725,5101,-4.025487982340472,0.007272217816602819,0.012223460620860391,0.007311077802220221,0.0015356182576500479,0.011778015849957281,0.019436657343803895,12.630000114440918,75.0,Greed,73.0
2024-06-06,israel_iran,2024-04-01,0.6555267039186932,3.2188797239866345,113.09,0.1915536171619725,4993,-4.53793653698185,-0.0045918902720176475,0.00685801971176186,-0.001500851391083,-0.0016316956437711864,-0.00019983660163685183,-0.0008603499612877353,12.579999923706055,78.0,Extreme Greed,75.0
2024-06-07,israel_iran,2024-04-01,0.1870278405935876,2.838680666953225,113.09,0.1915536171619725,4884,-4.065862351860538,-0.020194557079892095,-0.027849130615993235,-0.01851602996938921,0.007560215191439793,-0.0011158420502790662,-0.0023312544717371446,12.220000267028809,77.0,Extreme Greed,78.0
2024-06-10,israel_iran,2024-04-01,-0.138611760618096,2.5744156302470347,113.09,0.1915536171619725,5211,-3.520494966245718,0.0024442124416610925,0.0010839169709689002,-0.006688994866074003,0.0024757405056136084,0.002577529978240972,0.0034608800831574978,12.739999771118164,72.0,Greed,77.0
2024-06-11,israel_iran,2024-04-01,-0.0480387826309512,2.647917966152435,113.09,0.1915536171619725,5061,-3.697064519058102,-0.03186737491787959,-8.664897474244984e-05,0.010289084149642315,0.0007605459934801095,0.0027067148552095224,0.00874577813411807,12.850000381469727,74.0,Greed,72.0
2024-06-12,israel_iran,2024-04-01,0.2075004224608446,2.85529470154389,113.09,0.1915536171619725,4649,-4.2382386714964015,0.013412234174301008,0.012275377571110555,0.007485739514864887,-0.0055269991808469445,0.008467720241887338,0.015157577101674672,12.039999961853027,72.0,Greed,74.0
2024-06-13,israel_iran,2024-04-01,-0.4706150227283334,2.304986316608049,113.09,0.1915536171619725,4624,-3.43484899616417,-0.021998155421161833,-0.015444010517410593,0.014592540646607144,0.005241807821713123,0.00234191143711672,0.0033519191010258267,11.9399995803833,70.0,Greed,72.0
2024-06-14,israel_iran,2024-04-01,-0.5588387449605314,2.2333904630715105,113.09,0.1915536171619725,4147,-3.606218975901041,-0.011227334405387725,0.013472849167638714,0.00837979907283754,0.003321531912736334,-0.00039393828099749413,0.001206021547202862,12.65999984741211,74.0,Greed,70.0
2024-06-17,israel_iran,2024-04-01,-0.2270113185244858,2.5026770814709685,113.09,0.1915536171619725,4895,-3.5788039176978894,0.007233210338951813,-0.008182999621581656,-0.00997879622602769,-0.002181471476737344,0.007635164372320518,0.009460439828984528,12.75,71.0,Greed,74.0
2024-06-18,israel_iran,2024-04-01,-0.6327818591356351,2.173383695746699,113.09,0.1915536171619725,3778,-3.764297061533128,-0.020505771883152002,0.007753980763100305,0.009133378936144148,-0.0005698315100724346,0.0025181541815171163,0.00029177194576983107,12.300000190734863,74.0,Greed,71.0
2024-06-20,israel_iran,2024-04-01,-0.5031893713400906,2.2785513824061416,113.09,0.1915536171619725,3797,-3.931443332466,-0.004802521793038958,0.009991179448078678,-0.006682573462557127,0.0031301349156411073,-0.0025291273954115403,-0.00790479246468118,13.279999732971191,60.0,Greed,74.0
2024-06-21,israel_iran,2024-04-01,-0.6095461867505745,2.1922400504188064,113.09,0.1915536171619725,3727,-3.836416930393626,-0.011362664075990998,-0.016016849994939065,0.0,0.0019869131327182963,-0.0015633517188252497,-0.0018203679009663248,13.199999809265137,63.0,Greed,60.0
2024-06-24,israel_iran,2024-04-01,0.305567498290675,2.934878693470573,113.09,0.1915536171619725,4470,-4.483162855842976,-0.06142759353533451,0.005854053366742159,0.0040360889909975455,-0.003123984406330726,-0.0030698791558664423,-0.010944125561160688,13.329999923706055,51.0,Neutral,63.0
2024-06-25,israel_iran,2024-04-01,-0.1805765310593232,2.5403601236079365,113.09,0.1915536171619725,4821,-3.6727855132641496,0.025020978589857558,-0.0057676319065113404,0.0016945954617862324,0.001326505675220534,0.003925873679181344,0.012542171927287477,12.84000015258789,30.0,Fear,51.0
2024-06-26,israel_iran,2024-04-01,-0.5538205703295908,2.23746284277628,113.09,0.1915536171619725,4349,-3.4875565870999843,-0.016203198264060435,-0.0075394205654809275,-0.014388721071220396,0.004157640249605154,0.0015711962247204525,0.004926971785342618,12.550000190734863,46.0,Fear,30.0
2024-06-27,israel_iran,2024-04-01,-0.2474914904545645,2.486056887346197,113.09,0.1915536171619725,4327,-3.8895828122090776,0.01296454786345771,0.010943747042885628,0.003964167839980763,-0.0013209983541480016,0.0009069098567990731,0.0030013353390921206,12.239999771118164,40.0,Fear,46.0
2024-06-28,israel_iran,2024-04-01,-0.1935853697204457,2.529803111458632,113.09,0.1915536171619725,4890,-3.6202547815272905,-0.021073812008611803,0.0013756724603899051,-0.01878088560208742,-0.00037775913488106576,-0.0040920134623695995,-0.007084915631504494,12.4399995803833,47.0,Neutral,40.0
2024-07-01,israel_iran,2024-04-01,-0.6609995353912418,2.1504843148860653,92.39,-0.2328686323402896,3463,-3.9815619080254327,0.041116455323321845,-4.2898852745440194e-05,-0.02058518493885434,0.0002833147177817514,0.0026719909814295235,0.008238931374310436,12.220000267028809,53.0,Neutral,47.0
2024-07-02,israel_iran,2024-04-01,-0.6942758531694846,2.123479714381725,92.39,-0.2328686323402896,3143,-4.240300188105492,-0.01318017605629068,-0.0019782819678747557,0.0077553782424822654,-0.0017011657333817745,0.0061762057711850496,0.008324584798362462,12.029999732971191,51.0,Neutral,53.0
2024-07-03,israel_iran,2024-04-01,-0.6224115990876714,2.181799432475373,92.39,-0.2328686323402896,3946,-3.6565361779576295,-0.030363202506616574,0.01571743658704651,0.013047741899995358,-0.003031450698364612,0.0050715622695336636,0.008810325587084358,12.09000015258789,50.0,Neutral,51.0
2024-07-05,israel_iran,2024-04-01,-1.1539006081503995,1.7504822279146297,92.39,-0.2328686323402896,4375,-2.7165248411115326,-0.06012865679510068,0.012088663472560882,0.00824472563895541,-0.004945837316700313,0.00543397436096954,0.009001385967033043,12.479999542236328,29.0,Fear,50.0
2024-07-08,israel_iran,2024-04-01,-0.6225623895567847,2.181677062073533,92.39,-0.2328686323402896,3989,-3.626641110214204,0.0007537022264224105,-0.01403992502750996,0.0021584789080333977,0.0012387907934254191,0.0010161824764044329,0.002773958425887269,12.369999885559082,28.0,Fear,29.0
2024-07-09,israel_iran,2024-04-01,-0.5929178446044627,2.205734384127773,92.39,-0.2328686323402896,3665,-3.90975617825276,0.022737964112148894,0.002078403578812869,-0.00442984529451519,0.0010469768033470517,0.0007407974780654752,0.0013872783591356902,12.510000228881836,27.0,Fear,28.0
2024-07-10,israel_iran,2024-04-01,-0.6920257024899803,2.125305770394879,92.39,-0.2328686323402896,3582,-3.8338751920428105,-0.0046086733698468725,0.00511374163037859,0.003135317113794637,-0.0006661245228280181,0.010156314878105886,0.011768169699070368,12.850000381469727,28.0,Fear,27.0
2024-07-11,israel_iran,2024-04-01,-1.1497912520912308,1.7538170776250894,92.39,-0.2328686323402896,3028,-3.606701791744034,-0.006909245978268808,0.017881513074975274,0.0096681548490277,-0.005823689134446796,-0.008801649969266724,-0.01971526577853586,12.920000076293945,29.0,Fear,28.0
2024-07-12,israel_iran,2024-04-01,-1.0971182347000867,1.7965626061864266,92.39,-0.2328686323402896,3433,-3.3487410163809868,0.009623984558104185,-0.0004141644291962591,0.004267144502555149,-0.00335689286185645,0.00550186402496512,0.006272279628706599,12.460000038146973,25.0,Extreme Fear,29.0
2024-07-15,israel_iran,2024-04-01,-0.6694584773209847,2.143619662702359,92.39,-0.2328686323402896,3497,-3.939032015471143,0.11367947390056807,0.0036800068503831792,-0.011563317423254171,0.0009603045111108622,0.0028222164233526843,0.0040205665337876935,13.119999885559082,52.0,Neutral,25.0
2024-07-16,israel_iran,2024-04-01,-0.3882217697181661,2.371850592175443,92.39,-0.2328686323402896,3821,-4.072911947829716,0.0034931297826731934,0.016171314917783012,0.014008650913241197,0.0007674777505324555,0.0063690499714532745,0.00198851509891161,13.1899995803833,65.0,Greed,52.0
2024-07-17,israel_iran,2024-04-01,-0.5388765035515003,2.249590343058669,92.39,-0.2328686323402896,4072,-3.682229889553874,-0.01514324245482322,-0.00309113301982428,0.00021240467690932676,-0.0049994974960680914,-0.014025441523645543,-0.028074833303215987,14.479999542236328,69.0,Greed,65.0
2024-07-18,israel_iran,2024-04-01,-0.7614853290826136,2.068937470277817,92.39,-0.2328686323402896,3245,-4.029176338376513,-0.0022597141603525025,-0.0012228428297097356,-0.007673502500410132,0.004040003307987049,-0.007847112145350072,-0.007008990772892834,15.930000305175781,61.0,Greed,69.0
2024-07-19,israel_iran,2024-04-01,-0.4273403517943439,2.340104841689969,92.39,-0.2328686323402896,3798,-4.036841666825744,0.041879420109635544,-0.02323049125293214,-0.005901654057833715,0.002205527645441811,-0.007165879226406085,-0.008106151521439483,16.520000457763672,60.0,Greed,61.0
2024-07-22,israel_iran,2024-04-01,-1.1482084703205655,1.7551015463480777,92.39,-0.2328686323402896,4706,-2.5822073900710154,0.01303255502836275,-0.0014621412526544951,-0.0029099189958470325,-0.0008624787816513865,0.010734217246220293,0.015706756888307315,14.90999984741211,70.0,Greed,60.0
2024-07-23,israel_iran,2024-04-01,-0.6692213127952108,2.143812127905841,92.39,-0.2328686323402896,4623,-3.195173513919525,-0.024831503546284737,0.005253774082549602,-0.0014041681207410245,0.0013412475025854679,-0.0015593176939461904,-0.000567739265728805,14.720000267028809,71.0,Greed,70.0
2024-07-24,israel_iran,2024-04-01,0.2730537782771862,2.908492960958777,92.39,-0.2328686323402896,5306,-3.926803016559373,-0.008462196557576013,0.0036115155414233003,-0.01086731012820308,-0.0005745792118030661,-0.02342124222289286,-0.03706954742075602,18.040000915527344,69.0,Greed,71.0
2024-07-25,israel_iran,2024-04-01,-0.4413131927577201,2.3287655165085828,92.39,-0.2328686323402896,6015,-2.8812303502164225,0.006177613679945953,-0.025771655108934748,0.008161534257121565,-0.0002874134563198047,-0.005155889019717259,-0.009308886828263786,18.459999084472656,68.0,Greed,69.0
2024-07-26,israel_iran,2024-04-01,-0.6239735915857189,2.1805318347897864,92.39,-0.2328686323402896,4493,-3.318349641731813,0.03193999219319689,0.011877017079959726,0.007772912308588079,-0.0003833708640863391,0.011029420409570924,0.010200562586434092,16.389999389648438,68.0,Greed,68.0
2024-07-29,israel_iran,2024-04-01,-0.9339425170182916,1.928983960537328,92.39,-0.2328686323402896,3421,-3.605330990446808,-0.016212518920554246,-0.0011350772219737724,0.005362518335980233,0.0022979507136717497,0.0008129795718284517,0.0007094178465331572,16.600000381469727,74.0,Greed,68.0
2024-07-30,israel_iran,2024-04-01,-0.1262382257072767,2.584457076819337,92.39,-0.2328686323402896,3836,-4.424841838789973,-0.009305346230673276,0.011584493096314897,0.0038432909204231492,-9.559090253338395e-05,-0.0049725143613676215,-0.012908328893792865,17.690000534057617,67.0,Greed,74.0
2024-07-31,israel_iran,2024-04-01,2.1055347213662574,4.395599080383214,92.39,-0.2328686323402896,6526,-5.145419946250795,-0.024183450577486682,0.008899986305409351,0.010177116405534502,-0.004313494100995363,0.015669980701917767,0.02601711232800833,16.360000610351562,61.0,Greed,67.0
2024-08-01,israel_iran,2024-04-01,0.9520167724967912,3.459489154056778,140.98,0.7633959620227497,5311,-4.667605569770627,0.011359846111043197,0.0034968666714193194,0.005259848154755009,0.0030692494838229197,-0.013788123791990166,-0.02329560034310536,18.59000015258789,52.0,Neutral,61.0
2024-08-02,israel_iran,2024-04-01,0.1103199009283486,2.7764301715716355,140.98,0.7633959620227497,4141,-4.4878984743204615,-0.06221701386487153,-0.003826634135013617,0.030685823898203374,-0.011655471739614932,-0.01855290660855327,-0.024610392103780385,23.389999389648438,57.0,Greed,52.0
2024-08-05,israel_iran,2024-04-01,0.9691051587350058,3.4733568255552325,140.98,0.7633959620227497,5074,-4.840682674060356,-0.12882935533749523,-0.00994332279261066,0.005277100409747071,-0.005050973722581391,-0.0304270413923931,-0.034942654982122665,38.56999969482422,26.0,Fear,57.0
2024-08-06,israel_iran,2024-04-01,1.2499412674960717,3.701262658611215,140.98,0.7633959620227497,5765,-4.715324625887767,0.03713846509911699,-0.005260032745343863,-0.02262245736481456,0.002722930538867963,0.010300849493599515,0.010241738511857286,27.709999084472656,17.0,Extreme Fear,26.0
2024-08-07,israel_iran,2024-04-01,0.0342591138627878,2.714704857417612,140.98,0.7633959620227497,4465,-4.150244568337964,-0.018131945621423673,0.0005857822224360302,-0.007064888354615999,0.002231127952566383,-0.007764715388769489,-0.010505383553470892,27.850000381469727,29.0,Fear,17.0
2024-08-08,israel_iran,2024-04-01,-0.6833579162606956,2.132339905179224,140.98,0.7633959620227497,3967,-3.559396937003865,0.11461585743295792,0.013173648862206806,-0.006170640893678965,9.691523114725435e-05,0.02278113959089888,0.02825926880330347,23.790000915527344,20.0,Extreme Fear,29.0
2024-08-09,israel_iran,2024-04-01,-0.0041433214880212,2.683540278693688,140.98,0.7633959620227497,3912,-4.526848801917655,-0.013541633552667406,0.0040789238864625725,0.009813237038310685,-0.0006784560021994059,0.004660798434381699,0.005105859454376114,20.3700008392334,48.0,Neutral,20.0
2024-08-12,israel_iran,2024-04-01,0.2219836475231622,2.8670482167443625,140.98,0.7633959620227497,4604,-4.285941659205832,-0.025378371453210116,0.012381322610815695,0.003629375779843627,0.0,4.30330517200971e-05,0.0021063473975744124,20.709999084472656,25.0,Extreme Fear,48.0
2024-08-13,israel_iran,2024-04-01,0.4701327916562698,3.068427724761622,140.98,0.7633959620227497,4816,-4.439576106389391,0.02092453927711503,0.0017447607257966857,0.006911143822407113,-0.0056393133374165174,0.016707233419049988,0.023964723109008355,18.1200008392334,31.0,Fear,25.0
2024-08-14,israel_iran,2024-04-01,0.1669548188038834,2.8223908857953983,140.98,0.7633959620227497,4896,-4.035398527952264,-0.0313783013916643,-0.011129137775200023,0.006250987368752784,9.751997633030728e-05,0.00381643656119841,0.0002902969212499237,16.190000534057617,30.0,Fear,31.0
2024-08-15,israel_iran,2024-04-01,0.5045895938353406,3.096390319171971,140.98,0.7633959620227497,4502,-4.705204818125728,-0.02024486209713598,0.005600503269123787,-0.008103033455494,0.003989337871885919,0.01600448993130413,0.023107317241650587,15.229999542236328,29.0,Fear,30.0
2024-08-16,israel_iran,2024-04-01,-0.1020706829824399,2.60406966859722,140.98,0.7633959620227497,4319,-4.079796580274379,0.022911430101342656,0.01837804343675201,0.0034954694343001494,-0.0050623576403176105,0.0019878023683961516,0.002113239299231412,14.800000190734863,27.0,Fear,29.0
2024-08-19,israel_iran,2024-04-01,-0.098710976149984,2.606796158391758,140.98,0.7633959620227497,5598,-3.389571652610844,0.010125266266796436,0.0012798782157230325,0.004607564021193774,-0.005578675579700073,0.009675327436177775,0.013802485930620952,14.649999618530273,28.0,Fear,27.0
2024-08-20,israel_iran,2024-04-01,-0.0048747477435046,2.6829467071946014,140.98,0.7633959620227497,6693,-3.087870948819144,-0.008112024604757306,0.0037900744796478744,0.007936537273452254,-0.004426279239488796,-0.001986527237609709,-0.0033524190038980496,15.880000114440918,30.0,Fear,28.0
2024-08-21,israel_iran,2024-04-01,0.2047909453608541,2.853095890150499,140.98,0.7633959620227497,4882,-4.087714297279461,0.035987487774751865,-0.0011555060403106994,0.0006079553127929206,-0.003951027653131888,0.004230714721006796,0.005711397999205037,16.270000457763672,26.0,Fear,30.0
2024-08-22,israel_iran,2024-04-01,-0.4901658176266872,2.289120336204486,140.98,0.7633959620227497,4171,-3.680348043370967,-0.013052114105543453,-0.011830186756921601,-0.009975686759033129,0.00464084973759752,-0.00897294225665722,-0.016863349671452442,17.549999237060547,39.0,Fear,26.0
2024-08-23,israel_iran,2024-04-01,-0.5206736939748378,2.264362398186588,140.98,0.7633959620227497,5039,-3.171392789162293,0.05966667778992524,0.011830186756921704,0.006525967808808664,-0.007812934985011172,0.01141793740166443,0.014561400117446192,15.859999656677246,34.0,Fear,39.0
2024-08-26,israel_iran,2024-04-01,0.1091527798415689,2.775483022343806,140.98,0.7633959620227497,4477,-4.234814138770115,-0.019117655105505706,0.003700706198852698,-0.0025441422317191344,0.0012898474141776791,-0.0031587101696058145,-0.008539621380016271,16.149999618530273,55.0,Greed,34.0
2024-08-27,israel_iran,2024-04-01,-0.5931641534904224,2.205534498037301,140.98,0.7633959620227497,3577,-3.982870301668816,-0.05519287756090793,-0.0006754281156969496,-0.0017337026260452887,-0.002979102700727993,0.0015939251127232035,0.001637559458273849,15.430000305175781,48.0,Neutral,55.0
2024-08-28,israel_iran,2024-04-01,0.2047620997227363,2.853072481162195,140.98,0.7633959620227497,4262,-4.514082921765943,-0.00804021450926693,-0.005979686942712076,-0.001225643568495681,0.005356026370427454,-0.005993900794735212,-0.011259605363533444,17.110000610351562,30.0,Fear,48.0
2024-08-29,israel_iran,2024-04-01,-0.363507262910437,2.391907059584253,140.98,0.7633959620227497,3782,-4.139450422226888,0.006089656742738993,0.009827580801596993,-0.0032756677802810953,0.0024699909711655365,-3.937984343658622e-05,-0.002258160810459933,15.649999618530273,29.0,Fear,30.0
2024-08-30,israel_iran,2024-04-01,-1.1985767342174332,1.7142263854094046,140.98,0.7633959620227497,3743,-2.9901246409623323,-0.004534788620027655,-0.012710561536922458,-0.010720656574848027,0.003546109136159048,0.010042457079144168,0.011194506902239488,15.0,34.0,Fear,29.0
2024-09-03,israel_iran,2024-04-01,0.8515849297897519,3.3779860920806235,130.36,0.545648894886807,4773,-4.919244530505501,-0.028975787461358708,-0.0015651613535240963,0.01297384497258041,0.001277501117997129,-0.021377963372397696,-0.03313472053816067,20.719999313354492,26.0,Fear,34.0
2024-09-04,israel_iran,2024-04-01,0.269357493766837,2.905493329592784,130.36,0.545648894886807,4566,-4.369763734433307,0.009367548966836616,0.0014046919562063706,0.012807677844854102,-0.004626232130554466,-0.0016038290273809634,-0.003039107300813489,21.31999969482422,27.0,Fear,26.0
2024-09-05,israel_iran,2024-04-01,-0.6138693604407965,2.188731682119365,130.36,0.545648894886807,3453,-4.061443024012865,-0.031738730145491646,0.0071931259247034075,0.0056400346247267065,-0.0024695028946871414,-0.003022581014674196,0.0025347508314067417,19.899999618530273,29.0,Fear,27.0
2024-09-06,israel_iran,2024-04-01,-0.4889361372292724,2.290118253945911,130.36,0.545648894886807,3649,-4.072932029754655,-0.04017885990554018,-0.007152981683501989,-0.00010045835762411011,0.0006920727401390275,-0.017410944507424406,-0.025835238180480592,22.3799991607666,22.0,Extreme Fear,29.0
2024-09-09,israel_iran,2024-04-01,-0.5345754526467568,2.253080758140213,130.36,0.545648894886807,3489,-4.147494340211721,0.055359336917319674,0.0033231463116611603,0.00430970664588473,0.0036502061982117153,0.011513534435818254,0.011542469261140827,19.450000762939453,26.0,Fear,22.0
2024-09-10,israel_iran,2024-04-01,0.8356976374044681,3.3650931395965373,130.36,0.545648894886807,4997,-4.741346505780215,0.010973955159393974,0.004188195346663044,0.006976354550966383,0.0007874220461980366,0.004462699977793541,0.008332649110933212,19.079999923706055,33.0,Fear,26.0
2024-09-11,israel_iran,2024-04-01,0.5599309431656654,3.141301268754671,130.36,0.545648894886807,5370,-4.205402207568593,-0.005314110423381013,-7.959205722123827e-05,-0.0007948518038138143,0.0004918897581669893,0.01060855564984334,0.021478646377831197,17.690000534057617,37.0,Fear,33.0
2024-09-12,israel_iran,2024-04-01,-0.5205020423096808,2.2645016979935666,130.36,0.545648894886807,3748,-3.945959048218247,0.013576697629400721,0.015444721969289848,-0.004682461563653172,-0.003053413393602141,0.00746735215680267,0.009961435138671924,17.06999969482422,31.0,Fear,37.0
2024-09-13,israel_iran,2024-04-01,-0.9285176517611796,1.933386380301271,130.36,0.545648894886807,3428,-3.6078445313404,0.0411907229072504,0.011729349341314652,0.0026926395560884827,-0.0025681773491138178,0.0053931422343560355,0.006484500120561746,16.559999465942383,32.0,Fear,31.0
2024-09-16,israel_iran,2024-04-01,-0.5883030190581839,2.209479435521529,130.36,0.545648894886807,3812,-3.800879774857927,-0.04006458172414111,-0.0003487790851909712,0.00912069516753438,-0.003467566454233105,0.0012558408673102855,-0.005207479706829071,17.139999389648438,39.0,Fear,32.0
2024-09-17,israel_iran,2024-04-01,0.395067964817275,3.0075106583294726,130.36,0.545648894886807,4607,-4.49378383214066,0.035717088660707746,-0.00625883189495714,-0.004847469526759671,0.0012893356850294626,0.00026451509389645083,0.0020402898751755156,17.610000610351562,33.0,Fear,39.0
2024-09-18,israel_iran,2024-04-01,1.4469368935044842,3.861129751386061,130.36,0.545648894886807,6550,-4.508641290912538,0.02199433056839477,0.00249266043134922,-0.012473344831990273,-0.0028785658727580672,-0.0029006587083132912,-0.0031112325052644082,18.229999542236328,45.0,Fear,33.0
2024-09-19,israel_iran,2024-04-01,1.0920871136634438,3.573159892235185,130.36,0.545648894886807,6158,-4.350364947404523,0.020721119053916288,0.006707160271705417,-0.0033190294908303675,9.941987261286984e-05,0.016834356892725128,0.024767399967169895,16.329999923706055,49.0,Neutral,45.0
2024-09-20,israel_iran,2024-04-01,1.1327431559758356,3.60615333183539,130.36,0.545648894886807,5279,-4.886312928419362,0.0040040116474054175,0.01225073519220459,-0.0038357257484003806,0.001092739485391407,-0.0019429136300157343,-0.003651614484308679,16.149999618530273,54.0,Neutral,49.0
2024-09-23,israel_iran,2024-04-01,1.68780295924935,4.056598851177659,130.36,0.545648894886807,7170,-4.460694655539564,0.0021628401614281743,0.002516049581020544,-0.0021260356207430226,0.0019837037733707805,0.0028053344257131223,0.0014447300919227014,15.890000343322754,50.0,Neutral,54.0
2024-09-24,israel_iran,2024-04-01,1.5696759560268834,3.960735704538179,130.36,0.545648894886807,7366,-4.279082294625085,0.015234244172186632,0.009360187860914403,-0.0002026823754894302,-0.00546472043895139,0.002508031103345345,0.005561920998894578,15.390000343322754,54.0,Neutral,50.0
2024-09-25,israel_iran,2024-04-01,1.2265887544008058,3.682311484652829,130.36,0.545648894886807,6672,-4.246977109490804,-0.01818596455888868,0.003012958044237874,-0.008346950750189442,0.005464720438951408,-0.001862983206212128,0.00042544811249809725,15.40999984741211,59.0,Greed,54.0
2024-09-26,israel_iran,2024-04-01,0.1242623054145087,2.787744796757264,130.36,0.545648894886807,5655,-3.599356398530688,0.03176403065562404,0.004015674633472966,0.002348214139984788,-0.003573565625344722,0.004030542158199222,0.005959249836374187,15.369999885559082,50.0,Neutral,59.0
2024-09-27,israel_iran,2024-04-01,0.6301471121334163,3.1982835227575204,130.36,0.545648894886807,5388,-4.271609377698139,0.009309629648678252,-0.00963458348443632,0.005187441255295201,-0.0013931676312915248,-0.0012540029000721238,-0.003894218886177314,16.959999084472656,61.0,Greed,50.0
2024-09-30,israel_iran,2024-04-01,0.9297118617411614,3.4413881367430603,130.36,0.545648894886807,6341,-4.107370870767658,-0.03812668937142083,-0.0031058092325682647,-0.004779601564320377,0.0035785387673035155,0.004227603658441509,0.00383269292308732,16.729999542236328,61.0,Greed,61.0
2024-10-01,israel_iran,2024-04-01,2.590727030813822,4.789345304701835,130.69,0.5524150466904659,8584,-4.691960161325987,-0.04015297041725014,0.01176615388576509,0.003967647474793643,0.004060050728721441,-0.009367848694454447,-0.015447076249981173,19.260000228881836,50.0,Neutral,61.0
2024-10-02,israel_iran,2024-04-01,3.3358415396109886,5.394025178663472,130.69,0.5524150466904659,10221,-4.748852738910524,-0.0033625289659382266,-0.007602005078805537,-0.008462902359716253,0.00483066801391389,0.00013838132698647728,0.0008237516043319222,18.899999618530273,42.0,Fear,50.0
2024-10-03,israel_iran,2024-04-01,1.28363067172386,3.728602489552351,130.69,0.5524150466904659,7146,-4.109066979858783,0.0020860853737759526,0.003770601213994833,-0.009465150819420537,0.0030441184344031434,-0.0016828286544586894,-0.0003704244006326825,20.489999771118164,37.0,Fear,42.0
2024-10-04,israel_iran,2024-04-01,1.0296159126310571,3.522462881882406,130.69,0.5524150466904659,7598,-3.729684469343901,0.021300283559387175,-0.004261843753354774,-0.012377242687514195,0.005183120434750279,0.008930255699186382,0.012168284843376636,19.209999084472656,41.0,Fear,37.0
2024-10-07,israel_iran,2024-04-01,3.434114563024571,5.473776302430315,130.69,0.5524150466904659,10243,-4.812878091369679,0.0027220928069463246,-0.00037802895454220627,-0.007563868420690445,0.00019510653235701533,-0.009632263829388773,-0.011865853934136814,22.639999389648438,50.0,Neutral,41.0
2024-10-08,israel_iran,2024-04-01,1.389363814734339,3.814407695107069,130.69,0.5524150466904659,7193,-4.1855685862187135,-0.0016835665376192953,-0.011331369029670978,0.0016857662086387142,9.753899307532961e-05,0.009642706804694385,0.014347648026890931,21.420000076293945,49.0,Neutral,50.0
2024-10-09,israel_iran,2024-04-01,0.3468822874119412,2.968406723301756,130.69,0.5524150466904659,5886,-3.72777970284311,-0.025261155468464205,-0.0034476188142327953,-0.005701038776398154,0.0036986342262349922,0.007088231016994585,0.00596029687228056,20.860000610351562,49.0,Neutral,49.0
2024-10-10,israel_iran,2024-04-01,0.3606724360676415,2.979597788906561,130.69,0.5524150466904659,5215,-4.072361799896116,-0.005090366975952731,0.0055868577505378105,-0.0039250580236311365,0.0005827268922401394,-0.0020722685059824846,-0.0005232375976345674,20.93000030517578,39.0,Fear,49.0
2024-10-11,israel_iran,2024-04-01,0.0217357732204101,2.7045418395837006,130.69,0.5524150466904659,6093,-3.316759619514257,0.03537847936044716,0.014020160169731887,-0.004047346938135436,-0.0009714249399544881,0.00603360870729872,0.0033249826187866888,20.459999084472656,32.0,Fear,39.0
2024-10-14,israel_iran,2024-04-01,0.8963154017480145,3.414286037695197,130.69,0.5524150466904659,5425,-4.5382040407411095,0.056065753491188065,-0.0036943716604866234,0.0007467829569565476,0.0039769552126221125,0.007678114574594323,0.008671367852451498,19.700000762939453,48.0,Neutral,32.0
2024-10-15,israel_iran,2024-04-01,0.0804539104045576,2.7521931406556512,130.69,0.5524150466904659,5573,-3.5898271142406166,0.014952642422039789,0.0051231384715043505,0.012084173095595311,-0.0003873055288797857,-0.0076385660375134215,-0.010163496149682415,20.639999389648438,65.0,Greed,48.0
2024-10-16,israel_iran,2024-04-01,-0.0493922154463088,2.646819620093482,130.69,0.5524150466904659,5662,-3.4144621243735744,0.008490108547449185,0.004723215245810717,0.004205598606634091,0.0031906645786690287,0.004668232782779766,0.0028073348151276723,19.579999923706055,73.0,Greed,65.0
